Month,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,THB100,PHP100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
Feb-12,3.022433333,4.777427778,4.005822222,3.837027778,3.318094444,3.24395,3.030761111,2.409238889,38.97448889,9.858133333,7.087511111,10.23037222,0.269077778,0.033577778,80.5916,4.680672222,0.479844444,2.409355556,0.014488889,0.074711111,2.524561111,46.96946667,6.143461111,82.28792778,3.330838889,3.839844444,0.500805556
Jan-12,3.113578947,4.827694737,4.017131579,4.047421053,3.316468421,3.238231579,3.073073684,2.431910526,40.10079474,9.860994737,7.143505263,10.37384737,0.272231579,0.034352632,83.02367368,4.7779,0.492968421,2.431863158,0.014836842,0.076157895,2.490315789,48.38597895,6.076384211,84.77049474,3.449310526,3.800878947,0.515794737
Dec-11,3.160066667,4.9309,4.166,4.0607,3.393019048,3.200338095,3.088938095,2.438585714,40.63015714,10.13544762,7.234861905,10.44328095,0.275133333,0.034909524,84.2616381,4.887733333,0.497757143,2.438661905,0.015033333,0.078038095,2.433819048,49.10829524,6.010852381,86.0347381,3.530752381,3.754533333,0.524990476
Nov-11,3.154105,4.98657,4.27853,4.07263,3.47358,3.183525,3.07506,2.44551,40.53116,10.190795,7.28414,10.433365,0.278105,0.035065,84.10137,4.694565,0.496255,2.44553,0.01501,0.07745,2.430455,49.015645,6.215595,85.87355,3.62756,3.88631,0.52718
Oct-11,3.1371,4.93398,4.295865,4.090615,3.491335,3.17346,3.07088,2.455315,40.32834,10.15952,7.236955,10.35923,0.27227,0.035395,83.64878,4.926405,0.492405,2.45537,0.01501,0.0763,2.475245,48.7514,6.36895,85.41167,3.608375,3.97833,0.52561
Sep-11,3.08448,4.8636,4.23981,4.017835,3.524825,3.14949,3.074885,2.46159,39.569415,10.12704,7.15288,10.359795,0.27456,0.035315,82.242505,4.861975,0.482705,2.4617,0.01481,0.0753,2.500895,47.933765,6.46369,83.97906,3.524405,4.046395,0.517115
Aug-11,2.985233333,4.889352381,4.282319048,3.87307619,3.839671429,3.132880952,3.044447619,2.469804762,38.28211429,9.993928571,7.036438095,10.30061429,0.277790476,0.03502381,79.60204762,4.791309524,0.465971429,2.469966667,0.014390476,0.072528571,2.499804762,46.39140952,6.595495238,81.2766619,3.444628571,4.122866667,0.500642857
Jul-11,2.994114286,4.827790476,4.277438095,3.7722,3.631142857,3.224019048,3.131561905,2.460457143,38.43860952,9.947638095,7.00557619,10.3817619,0.282871429,0.035109524,79.83845238,4.775333333,0.463647619,2.460552381,0.014538095,0.072614286,2.531571429,46.52944286,6.741171429,81.51900476,3.477428571,4.212647619,0.502533333
Jun-11,3.028459091,4.910604545,4.359627273,3.764204545,3.6023,3.211395455,3.097959091,2.453477273,38.89899545,9.925936364,6.977618182,10.49744545,0.280245455,0.035363636,80.75488636,4.842581818,0.467745455,2.4539,0.014695455,0.073504545,2.467590909,47.06306364,6.752854545,82.45318636,3.527927273,4.220509091,0.508990909
May-11,3.015685,4.92274,4.32581,3.718395,3.45519,3.22025,3.11605,2.435575,38.78819,9.975655,6.98596,10.48778,0.27801,0.035235,80.41362,4.81812,0.464305,2.43578,0.014615,0.07397,2.40457,46.86459,6.710155,82.10566,3.53551,4.194305,0.50703
Apr-11,3.011233333,4.930666667,4.355390476,3.619904762,3.35762381,3.188180952,3.144904762,2.415495238,38.73414286,10.01708095,6.97327619,10.3839619,0.2777,0.034819048,80.29605714,4.808357143,0.461238095,2.411095238,0.014452381,0.074928571,2.376628571,46.79552381,6.791938095,81.98591905,3.557690476,4.240604762,0.505433333
Mar-11,3.035478261,4.907330435,4.251121739,3.713565217,3.30053913,3.068573913,3.110169565,2.393586957,38.95038261,9.997513043,6.978065217,10.28608261,0.271004348,0.034647826,80.9404,4.794704348,0.462295652,2.391508696,0.014543478,0.075104348,2.250721739,47.17225652,6.749034783,82.64550435,3.5556,4.217865217,0.512095652
Feb-11,3.04548125,4.91381875,4.15680625,3.68458125,3.2064,3.06865625,3.08410625,2.38508125,39.09883125,9.9293625,6.98276875,10.38726875,0.2720375,0.0342375,81.2062375,4.7558625,0.4630375,2.38583125,0.0149125,0.07499375,2.31459375,47.327725,6.71024375,82.91780625,3.5686,4.1980875,0.51701875
Jan-11,3.06072,4.82055,4.08601,3.705105,3.19783,3.048125,3.079675,2.377605,39.336825,10.01378,6.923015,10.51948,0.273455,0.03388,81.614735,4.72934,0.4638,2.377675,0.01571,0.075235,2.34416,47.564405,6.743035,83.33176,3.570815,4.213615,0.526455
